,order_date
26119,9
26120,9
26121,7
26122,9
26123,4
26124,3
26125,11
26126,2
26127,10
26128,4
26129,11
26130,11
26131,2
26132,8
26133,12
26134,8
26135,3
26136,8
26137,9
26138,12
26139,8
26140,3
26141,5
26142,5
26143,12
26144,9
26145,7
26146,10
26147,6
26148,3
26149,8
26150,8
26151,9
26152,8
26153,6
26154,8
26155,9
26156,5
26157,10
26158,10
26159,6
26160,6
26161,9
26162,1
26163,3
26164,4
26165,3
26166,1
26167,3
26168,9
26169,10
26170,5
26171,6
26172,9
26173,9
26174,5
26175,9
26176,11
26177,9
26178,7
26179,7
26180,10
26181,7
26182,8
26183,2
26184,11
26185,3
26186,8
26187,11
26188,1
26189,5
26190,7
26191,11
26192,8
26193,11
26194,5
26195,7
26196,9
26197,6
26198,11
26199,6
26200,5
26201,8
26202,2
26203,10
26204,3
26205,7
26206,11
26207,9
26208,5
26209,5
26210,11
26211,4
26212,9
26213,3
26214,8
26215,5
26216,3
26217,2
26218,5
26219,10
26220,3
26221,2
26222,11
26223,7
26224,6
26225,12
26226,6
26227,2
26228,11
26229,7
26230,12
26231,2
26232,6
26233,11
26234,3
26235,12
26236,9
26237,2
26238,12
26239,10
26240,12
26241,3
26242,11
26243,6
26244,1
26245,6
26246,5
26247,6
26248,6
26249,6
26250,12
26251,12
26252,1
26253,6
26254,3
26255,2
26256,1
26257,3
26258,9
26259,6
26260,2
26261,9
26262,1
26263,1
26264,7
26265,9
26266,5
26267,3
26268,3
26269,11
26270,6
26271,11
26272,11
26273,1
26274,3
26275,3
26276,2
26277,12
26278,6
26279,12
26280,8
26281,12
26282,2
26283,8
26284,9
26285,5
26286,8
26287,11
26288,8
26289,1
26290,3
26291,5
26292,11
26293,2
26294,5
26295,11
26296,5
26297,7
26298,9
26299,12
26300,8
26301,6
26302,10
26303,6
26304,12
26305,9
26306,7
26307,7
26308,3
26309,6
26310,3
26311,6
26312,3
26313,3
26314,7
26315,4
26316,12
26317,1
26318,3
26319,1
26320,12
26321,2
26322,9
26323,10
26324,5
26325,9
26326,11
26327,11
26328,5
26329,8
26330,9
26331,6
26332,10
26333,9
26334,6
26335,1
26336,5
26337,6
26338,3
26339,3
26340,11
26341,6
26342,3
26343,11
26344,4
26345,7
26346,8
26347,4
26348,12
26349,3
26350,2
26351,11
26352,8
26353,10
26354,11
26355,2
26356,7
26357,3
26358,6
26359,11
26360,11
26361,11
26362,1
26363,6
26364,3
26365,11
26366,3
26367,8
26368,3
26369,7
26370,5
26371,3
26372,9
26373,3
26374,7
26375,6
26376,8
26377,2
26378,1
26379,6
26380,9
26381,7
26382,6
26383,9
26384,10
26385,7
26386,11
26387,3
26388,5
26389,11
26390,10
26391,2
26392,4
26393,7
26394,4
26395,7
26396,10
26397,9
26398,6
26399,9
26400,8
26401,12
26402,12
26403,2
26404,10
26405,5
26406,12
26407,11
26408,8
26409,4
26410,12
26411,11
26412,9
26413,9
26414,5
26415,7
26416,9
26417,6
26418,7
26419,9
26420,4
26421,6
26422,12
26423,8
26424,4
26425,9
26426,11
26427,5
26428,12
26429,1
26430,8
26431,4
26432,12
26433,8
26434,6
26435,6
26436,12
26437,5
26438,11
26439,9
26440,9
26441,4
26442,8
26443,11
26444,7
26445,6
26446,9
26447,1
26448,10
26449,10
26450,9
26451,9
26452,2
26453,7
26454,1
26455,7
26456,3
26457,4
26458,10
26459,11
26460,10
26461,10
26462,6
26463,6
26464,11
26465,11
26466,5
26467,9
26468,9
26469,8
26470,11
26471,8
26472,5
26473,11
26474,6
26475,10
26476,6
26477,2
26478,11
26479,6
26480,3
26481,12
26482,12
26483,7
26484,10
26485,12
26486,7
26487,4
26488,11
26489,9
26490,9
26491,9
26492,3
26493,9
26494,10
26495,9
26496,11
26497,1
26498,1
26499,8
26500,4
26501,8
26502,7
26503,12
26504,6
26505,10
26506,6
26507,2
26508,11
26509,6
26510,5
26511,2
26512,3
26513,3
26514,7
26515,2
26516,12
26517,5
26518,10
26519,3
26520,6
26521,3
26522,9
26523,3
26524,12
26525,7
26526,7
26527,9
26528,12
26529,4
26530,5
26531,12
26532,9
26533,2
26534,6
26535,10
26536,10
26537,9
26538,1
26539,12
26540,5
26541,8
26542,2
26543,3
26544,3
26545,10
26546,2
26547,5
26548,5
26549,6
26550,6
26551,12
26552,8
26553,10
26554,4
26555,9
26556,4
26557,9
26558,9
26559,12
26560,2
26561,9
26562,5
26563,7
26564,2
26565,1
26566,5
26567,7
26568,3
26569,8
26570,8
26571,11
26572,9
26573,8
26574,9
26575,4
26576,1
26577,9
26578,3
26579,5
26580,6
26581,9
26582,7
26583,5
26584,9
26585,10
26586,10
26587,7
26588,2
26589,3
26590,6
26591,10
26592,1
26593,7
26594,9
26595,6
26596,4
26597,2
26598,10
26599,8
26600,8
26601,11
26602,4
26603,1
26604,2
26605,11
26606,10
26607,12
26608,7
26609,8
26610,9
26611,1
26612,4
26613,9
26614,10
26615,9
26616,10
26617,6
26618,8
26619,1
26620,8
26621,11
26622,3
26623,6
26624,6
26625,9
26626,7
26627,4
26628,11
26629,9
26630,2
26631,11
26632,10
26633,3
26634,11
26635,5
26636,11
26637,6
26638,4
26639,4
26640,3
26641,6
26642,8
26643,9
26644,3
26645,10
26646,7
26647,2
26648,3
26649,8
26650,1
26651,8
26652,4
26653,5
26654,11
26655,7
26656,11
26657,12
26658,8
26659,12
26660,8
26661,6
26662,8
26663,11
26664,11
26665,5
26666,10
26667,11
26668,11
26669,7
26670,4
26671,8
26672,8
26673,6
26674,4
26675,9
26676,4
26677,11
26678,4
26679,8
26680,11
26681,7
26682,9
26683,5
26684,9
26685,3
26686,7
26687,9
26688,11
26689,7
26690,9
26691,3
26692,7
26693,4
26694,2
26695,9
26696,8
26697,10
26698,9
26699,4
26700,11
26701,8
26702,11
26703,3
26704,4
26705,6
26706,3
26707,12
26708,6
26709,3
26710,4
26711,5
26712,6
26713,10
26714,6
26715,7
26716,2
26717,9
26718,7
26719,12
26720,12
26721,12
26722,4
26723,12
26724,6
26725,7
26726,11
26727,10
26728,1
26729,10
26730,11
26731,5
26732,9
26733,5
26734,2
26735,6
26736,11
26737,12
26738,2
26739,10
26740,9
26741,10
26742,1
26743,9
26744,12
26745,10
26746,10
26747,9
26748,8
26749,4
26750,10
26751,3
26752,11
26753,7
26754,11
26755,9
26756,9
26757,7
26758,9
26759,12
26760,1
26761,8
26762,11
26763,1
26764,12
26765,3
26766,8
26767,5
26768,11
26769,9
26770,3
26771,8
26772,5
26773,9
26774,12
26775,4
26776,11
26777,12
26778,8
26779,1
26780,12
26781,1
26782,7
26783,4
26784,10
26785,4
26786,11
26787,9
26788,11
26789,8
26790,2
26791,1
26792,11
26793,4
26794,6
26795,8
26796,10
26797,10
26798,12
26799,5
26800,8
26801,3
26802,11
26803,7
26804,9
26805,7
26806,9
26807,10
26808,11
26809,2
26810,11
26811,9
26812,7
26813,2
26814,5
26815,2
26816,6
26817,2
26818,11
26819,5
26820,6
26821,4
26822,11
26823,5
26824,7
26825,6
26826,11
26827,3
26828,6
26829,3
26830,3
26831,9
26832,7
26833,12
26834,12
26835,8
26836,8
26837,5
26838,9
26839,11
26840,11
26841,9
26842,8
26843,4
26844,8
26845,6
26846,6
26847,10
26848,7
26849,6
26850,6
26851,9
26852,11
26853,9
26854,9
26855,1
26856,1
26857,12
26858,11
26859,10
26860,2
26861,5
26862,10
26863,10
26864,10
26865,2
26866,8
26867,3
26868,7
26869,12
26870,11
26871,11
26872,10
26873,5
26874,6
26875,7
26876,8
26877,12
26878,12
26879,11
26880,2
26881,10
26882,5
26883,3
26884,6
26885,11
26886,4
26887,2
26888,4
26889,8
26890,7
26891,9
26892,4
26893,8
26894,12
26895,1
26896,11
26897,11
26898,3
26899,10
26900,4
26901,2
26902,6
26903,12
26904,5
26905,11
26906,6
26907,7
26908,10
26909,10
26910,12
26911,9
26912,1
26913,7
26914,2
26915,1
26916,1
26917,7
26918,11
26919,4
26920,9
26921,11
26922,11
26923,1
26924,4
26925,1
26926,5
26927,8
26928,5
26929,4
26930,12
26931,4
26932,11
26933,7
26934,4
26935,12
26936,6
26937,2
26938,4
26939,3
26940,11
26941,1
26942,5
26943,5
26944,11
26945,4
26946,3
26947,11
26948,3
26949,6
26950,5
26951,1
26952,10
26953,9
26954,6
26955,8
26956,11
26957,10
26958,5
26959,5
26960,11
26961,3
26962,12
26963,12
26964,8
26965,6
26966,5
26967,6
26968,5
26969,10
26970,6
26971,2
26972,11
26973,9
26974,11
26975,7
26976,9
26977,11
26978,9
26979,3
26980,8
26981,7
26982,9
26983,4
26984,2
26985,10
26986,12
26987,3
26988,11
26989,8
26990,3
26991,2
26992,4
26993,8
26994,11
26995,7
26996,12
26997,11
26998,10
26999,6
27000,4
27001,3
27002,5
27003,12
27004,11
27005,5
27006,4
27007,11
27008,6
27009,4
27010,2
27011,11
27012,2
27013,6
27014,1
27015,8
27016,11
27017,5
27018,9
27019,12
27020,8
27021,10
27022,5
27023,8
27024,1
27025,8
27026,4
27027,3
27028,4
27029,5
27030,9
27031,9
27032,10
27033,5
27034,9
27035,7
27036,11
27037,11
27038,5
27039,5
27040,9
27041,10
27042,11
27043,8
27044,11
27045,1
27046,4
27047,9
27048,4
27049,6
27050,6
27051,6
27052,11
27053,5
27054,2
27055,9
27056,11
27057,10
27058,12
27059,9
27060,3
27061,6
27062,3
27063,10
27064,8
27065,9
27066,3
27067,8
27068,10
27069,11
27070,10
27071,6
27072,3
27073,7
27074,12
27075,8
27076,11
27077,6
27078,7
27079,6
27080,5
27081,7
27082,2
27083,7
27084,4
27085,12
27086,5
27087,9
27088,9
27089,4
27090,1
27091,12
27092,11
27093,10
27094,9
27095,4
27096,2
27097,8
27098,8
27099,9
27100,3
27101,7
27102,4
27103,7
27104,4
27105,4
27106,5
27107,5
27108,2
27109,8
27110,6
27111,7
27112,6
27113,10
27114,1
27115,12
27116,12
27117,5
27118,11
27119,4
27120,3
27121,3
27122,9
27123,11
27124,11
27125,7
27126,11
27127,7
27128,6
27129,11
27130,5
27131,10
27132,12
27133,1
27134,9
27135,6
27136,8
27137,5
27138,7
27139,3
27140,9
27141,11
27142,6
27143,9
27144,9
27145,5
27146,10
27147,10
27148,2
27149,5
27150,11
27151,10
27152,7
27153,1
27154,2
27155,8
27156,5
27157,4
27158,10
27159,2
27160,2
27161,5
27162,5
27163,7
27164,7
27165,3
27166,8
27167,10
27168,10
27169,6
27170,10
27171,5
27172,6
27173,3
27174,7
27175,12
27176,4
27177,9
27178,3
27179,3
27180,9
27181,6
27182,5
27183,6
27184,6
27185,2
27186,7
27187,8
27188,10
27189,3
27190,10
27191,3
27192,3
27193,3
27194,2
27195,9
27196,10
27197,6
27198,11
27199,6
27200,11
27201,11
27202,11
27203,4
27204,9
27205,12
27206,3
27207,4
27208,9
27209,9
27210,10
27211,10
27212,10
27213,5
27214,11
27215,11
27216,9
27217,10
27218,12
27219,6
27220,1
27221,11
27222,11
27223,2
27224,11
27225,9
27226,3
27227,6
27228,5
27229,12
27230,2
27231,9
27232,8
27233,2
27234,2
27235,11
27236,3
27237,12
27238,9
27239,11
27240,5
27241,2
27242,3
27243,9
27244,9
27245,4
27246,5
27247,12
27248,5
27249,2
27250,1
27251,2
27252,10
27253,8
27254,5
27255,11
27256,9
27257,6
27258,6
27259,12
27260,4
27261,3
27262,8
27263,8
27264,5
27265,4
27266,2
27267,1
27268,5
27269,8
27270,7
27271,7
27272,5
27273,6
27274,8
27275,7
27276,12
27277,6
27278,9
27279,4
27280,1
27281,9
27282,4
27283,2
27284,11
27285,9
27286,11
27287,8
27288,1
27289,7
27290,8
27291,1
27292,6
27293,11
27294,10
27295,10
27296,6
27297,4
27298,10
27299,9
27300,6
27301,11
27302,10
27303,6
27304,3
27305,10
27306,12
27307,11
27308,9
27309,4
27310,1
27311,6
27312,8
27313,3
27314,1
27315,3
27316,8
27317,7
27318,2
27319,8
27320,12
27321,4
27322,10
27323,11
27324,12
27325,10
27326,9
27327,10
27328,11
27329,3
27330,5
27331,4
27332,1
27333,10
27334,8
27335,11
27336,1
27337,11
27338,9
27339,7
27340,4
27341,7
27342,3
27343,12
27344,11
27345,9
27346,10
27347,10
27348,7
27349,5
27350,1
27351,11
27352,5
27353,12
27354,5
27355,1
27356,3
27357,11
27358,8
27359,8
27360,3
27361,1
27362,11
27363,2
27364,5
27365,6
27366,3
27367,11
27368,5
27369,3
27370,4
27371,8
27372,5
27373,10
27374,10
27375,1
27376,3
27377,5
27378,9
27379,5
27380,7
27381,7
27382,3
27383,6
27384,11
27385,10
27386,4
27387,10
27388,8
27389,12
27390,4
27391,9
27392,9
27393,1
27394,7
27395,8
27396,10
27397,1
27398,8
27399,2
27400,12
27401,8
27402,4
27403,6
27404,9
27405,6
27406,10
27407,12
27408,7
27409,10
27410,4
27411,9
27412,3
27413,7
27414,12
27415,3
27416,11
27417,12
27418,12
27419,10
27420,2
27421,11
27422,10
27423,1
27424,10
27425,12
27426,6
27427,7
27428,8
27429,6
27430,7
27431,12
27432,3
27433,6
27434,4
27435,4
27436,9
27437,6
27438,12
27439,12
27440,10
27441,8
27442,12
27443,2
27444,12
27445,11
27446,11
27447,12
27448,5
27449,2
27450,2
27451,8
27452,3
27453,11
27454,12
27455,11
27456,6
27457,8
27458,5
27459,6
27460,4
27461,8
27462,12
27463,2
27464,6
27465,4
27466,3
27467,10
27468,8
27469,11
27470,11
27471,7
27472,4
27473,2
27474,12
27475,3
27476,6
27477,4
27478,6
27479,8
27480,8
27481,2
27482,6
27483,12
27484,5
27485,9
27486,10
27487,6
27488,1
27489,3
27490,5
27491,4
27492,11
27493,8
27494,10
27495,1
27496,1
27497,11
27498,8
27499,1
27500,11
27501,3
27502,12
27503,1
27504,11
27505,4
27506,11
27507,5
27508,12
27509,11
27510,4
27511,7
27512,2
27513,4
27514,2
27515,12
27516,11
27517,8
27518,6
27519,8
27520,2
27521,10
27522,10
27523,3
27524,12
27525,12
27526,12
27527,7
27528,9
27529,9
27530,1
27531,5
27532,1
27533,5
27534,1
27535,3
27536,11
27537,2
27538,6
27539,1
27540,5
27541,6
27542,4
27543,3
27544,11
27545,12
27546,4
27547,8
27548,9
27549,7
27550,9
27551,12
27552,6
27553,3
27554,5
27555,3
27556,4
27557,7
27558,6
27559,2
27560,8
27561,12
27562,11
27563,11
27564,1
27565,6
27566,12
27567,4
27568,12
27569,6
27570,3
27571,10
27572,1
27573,1
27574,2
27575,7
27576,8
27577,11
27578,3
27579,10
27580,12
27581,11
27582,2
27583,1
27584,10
27585,12
27586,12
27587,8
27588,7
27589,10
27590,12
27591,6
27592,12
27593,8
27594,1
27595,3
27596,9
27597,12
27598,9
27599,12
27600,10
27601,5
27602,6
27603,3
27604,2
27605,7
27606,8
27607,9
27608,5
27609,5
27610,7
27611,9
27612,5
27613,8
27614,11
27615,9
27616,1
27617,9
27618,11
27619,11
27620,12
27621,9
27622,7
27623,8
27624,6
27625,3
27626,12
27627,10
27628,8
27629,5
27630,3
27631,12
27632,8
27633,3
27634,8
27635,11
27636,4
27637,10
27638,5
27639,7
27640,1
27641,8
27642,11
27643,4
27644,6
27645,6
27646,3
27647,12
27648,12
27649,12
27650,4
27651,4
27652,6
27653,4
27654,8
27655,12
27656,12
27657,5
27658,3
27659,1
27660,1
27661,9
27662,6
27663,11
27664,3
27665,1
27666,1
27667,10
27668,9
27669,12
27670,6
27671,11
27672,1
27673,6
27674,8
27675,8
27676,6
27677,11
27678,3
27679,12
27680,10
27681,8
27682,11
27683,5
27684,7
27685,1
27686,10
27687,6
27688,11
27689,11
27690,11
27691,2
27692,4
27693,12
27694,11
27695,5
27696,11
27697,10
27698,9
27699,8
27700,6
27701,12
27702,12
27703,9
27704,10
27705,10
27706,11
27707,9
27708,11
27709,3
27710,3
27711,7
27712,4
27713,6
27714,2
27715,6
27716,5
27717,7
27718,5
27719,5
27720,4
27721,10
27722,4
27723,3
27724,12
27725,10
27726,6
27727,12
27728,9
27729,11
27730,12
27731,12
27732,9
27733,10
27734,6
27735,4
27736,10
27737,10
27738,7
27739,10
27740,9
27741,7
27742,7
27743,6
27744,10
27745,7
27746,12
27747,7
27748,11
27749,11
27750,5
27751,5
27752,10
27753,1
27754,3
27755,3
27756,5
27757,8
27758,5
27759,11
27760,9
27761,8
27762,5
27763,10
27764,12
27765,4
27766,1
27767,1
27768,9
27769,12
27770,5
27771,4
27772,9
27773,5
27774,7
27775,8
27776,10
27777,6
27778,8
27779,7
27780,8
27781,12
27782,11
27783,12
27784,12
27785,7
27786,12
27787,5
27788,12
27789,4
27790,6
27791,5
27792,1
27793,2
27794,6
27795,5
27796,1
27797,11
27798,5
27799,11
27800,10
27801,11
27802,12
27803,9
27804,11
27805,6
27806,1
27807,1
27808,12
27809,5
27810,11
27811,8
27812,3
27813,4
27814,11
27815,11
27816,4
27817,10
27818,8
27819,9
27820,1
27821,9
27822,4
27823,9
27824,2
27825,8
27826,10
27827,11
27828,3
27829,7
27830,6
27831,11
27832,4
27833,6
27834,9
27835,8
27836,5
27837,5
27838,2
27839,9
27840,3
27841,3
27842,4
27843,5
27844,9
27845,9
27846,7
27847,9
27848,2
27849,8
27850,8
27851,9
27852,3
27853,3
27854,5
27855,4
27856,3
27857,1
27858,10
27859,7
27860,12
27861,4
27862,8
27863,8
27864,10
27865,5
27866,6
27867,9
27868,12
27869,12
27870,11
27871,2
27872,5
27873,6
27874,11
27875,6
27876,6
27877,11
27878,6
27879,3
27880,1
27881,6
27882,1
27883,7
27884,7
27885,9
27886,6
27887,9
27888,9
27889,12
27890,5
27891,2
27892,7
27893,11
27894,2
27895,8
27896,10
27897,11
27898,7
27899,1
27900,10
27901,6
27902,4
27903,10
27904,8
27905,12
27906,5
27907,4
27908,9
27909,6
27910,8
27911,11
27912,10
27913,8
27914,8
27915,10
27916,11
27917,10
27918,11
27919,9
27920,11
27921,3
27922,2
27923,5
27924,12
27925,8
27926,6
27927,12
27928,6
27929,3
27930,7
27931,8
27932,6
27933,8
27934,12
27935,8
27936,9
27937,11
27938,9
27939,11
27940,11
27941,4
27942,1
27943,10
27944,7
27945,7
27946,12
27947,8
27948,8
27949,10
27950,8
27951,12
27952,10
27953,6
27954,4
27955,3
27956,3
27957,12
27958,9
27959,8
27960,11
27961,6
27962,4
27963,11
27964,11
27965,6
27966,9
27967,12
27968,7
27969,2
27970,12
27971,10
27972,5
27973,7
27974,9
27975,9
27976,4
27977,9
27978,6
27979,5
27980,11
27981,12
27982,5
27983,11
27984,10
27985,4
27986,8
27987,7
27988,9
27989,7
27990,6
27991,12
27992,12
27993,9
27994,11
27995,6
27996,8
27997,11
27998,4
27999,9
28000,5
28001,5
28002,11
28003,6
28004,9
28005,9
28006,12
28007,3
28008,3
28009,12
28010,12
28011,11
28012,11
28013,12
28014,4
28015,5
28016,9
28017,9
28018,7
28019,5
28020,1
28021,7
28022,5
28023,4
28024,3
28025,8
28026,4
28027,6
28028,8
28029,7
28030,10
28031,9
28032,1
28033,10
28034,11
28035,9
28036,9
28037,10
28038,2
28039,8
28040,11
28041,12
28042,10
28043,12
28044,5
28045,9
28046,11
28047,11
28048,1
28049,7
28050,12
28051,9
28052,12
28053,11
28054,4
28055,8
28056,10
28057,12
28058,4
28059,10
28060,5
28061,6
28062,4
28063,12
28064,11
28065,8
28066,7
28067,3
28068,5
28069,1
28070,7
28071,12
28072,7
28073,12
28074,5
28075,9
28076,12
28077,6
28078,10
28079,5
28080,7
28081,11
28082,6
28083,1
28084,9
28085,1
28086,3
28087,10
28088,4
28089,6
28090,7
28091,10
28092,1
28093,2
28094,12
28095,8
28096,10
28097,11
28098,4
28099,12
28100,12
28101,3
28102,5
28103,3
28104,11
28105,3
28106,1
28107,9
28108,5
28109,5
28110,4
28111,8
28112,7
28113,3
28114,4
28115,10
28116,12
28117,2
28118,5
28119,6
28120,11
28121,6
28122,3
28123,11
28124,2
28125,9
28126,7
28127,7
28128,1
28129,6
28130,2
28131,11
28132,11
28133,11
28134,7
28135,8
28136,8
28137,6
28138,5
28139,12
28140,11
28141,8
28142,8
28143,5
28144,7
28145,9
28146,4
28147,12
28148,11
28149,5
28150,4
28151,5
28152,3
28153,4
28154,9
28155,6
28156,7
28157,12
28158,6
28159,6
28160,8
28161,11
28162,1
28163,11
28164,1
28165,6
28166,9
28167,7
28168,8
28169,12
28170,11
28171,6
28172,9
28173,1
28174,6
28175,1
28176,1
28177,12
28178,8
28179,3
28180,8
28181,5
28182,4
28183,7
28184,4
28185,2
28186,8
28187,1
28188,1
28189,11
28190,9
28191,5
28192,8
28193,12
28194,7
28195,6
28196,11
28197,3
28198,5
28199,12
28200,6
28201,8
28202,6
28203,1
28204,9
28205,11
28206,3
28207,2
28208,8
28209,9
28210,10
28211,5
28212,1
28213,5
28214,9
28215,7
28216,7
28217,9
28218,2
28219,6
28220,9
28221,11
28222,10
28223,6
28224,6
28225,12
28226,8
28227,9
28228,12
28229,11
28230,4
28231,8
28232,10
28233,4
28234,3
28235,3
28236,12
28237,3
28238,7
28239,12
28240,7
28241,6
28242,8
28243,2
28244,12
28245,5
28246,12
28247,12
28248,10
28249,2
28250,9
28251,7
28252,9
28253,2
28254,10
28255,6
28256,10
28257,9
28258,9
28259,2
28260,12
28261,5
28262,4
28263,1
28264,6
28265,9
28266,10
28267,11
28268,3
28269,2
28270,7
28271,8
28272,12
28273,8
28274,3
28275,2
28276,12
28277,2
28278,4
28279,9
28280,12
28281,3
28282,10
28283,8
28284,5
28285,10
28286,8
28287,7
28288,11
28289,7
28290,12
28291,7
28292,5
28293,3
28294,11
28295,9
28296,6
28297,9
28298,10
28299,11
28300,4
28301,9
28302,11
28303,8
28304,12
28305,6
28306,12
28307,7
28308,8
28309,6
28310,12
28311,8
28312,5
28313,6
28314,4
28315,6
28316,8
28317,6
28318,12
28319,12
28320,2
28321,12
28322,10
28323,7
28324,10
28325,11
28326,8
28327,8
28328,7
28329,9
28330,5
28331,8
28332,8
28333,8
28334,7
28335,8
28336,2
28337,3
28338,2
28339,9
28340,5
28341,3
28342,2
28343,9
28344,1
28345,2
28346,9
28347,4
28348,10
28349,3
28350,6
28351,10
28352,4
28353,12
28354,5
28355,12
28356,7
28357,6
28358,2
28359,10
28360,5
28361,3
28362,9
28363,11
28364,2
28365,4
28366,12
28367,9
28368,11
28369,4
28370,10
28371,4
28372,3
28373,12
28374,6
28375,1
28376,9
28377,2
28378,10
28379,9
28380,11
28381,8
28382,11
28383,1
28384,3
28385,9
28386,11
28387,10
28388,9
28389,4
28390,1
28391,5
28392,9
28393,7
28394,10
28395,7
28396,4
28397,2
28398,6
28399,2
28400,6
28401,12
28402,12
28403,9
28404,11
28405,2
28406,12
28407,2
28408,10
28409,12
28410,2
28411,12
28412,4
28413,6
28414,7
28415,4
28416,3
28417,10
28418,1
28419,5
28420,1
28421,6
28422,6
28423,4
28424,7
28425,1
28426,2
28427,3
28428,5
28429,4
28430,5
28431,7
28432,12
28433,3
28434,12
28435,3
28436,10
28437,9
28438,10
28439,12
28440,8
28441,5
28442,6
28443,9
28444,6
28445,11
28446,3
28447,1
28448,9
28449,2
28450,11
28451,12
28452,11
28453,9
28454,1
28455,8
28456,11
28457,10
28458,9
28459,12
28460,5
28461,2
28462,6
28463,2
28464,11
28465,1
28466,2
28467,8
28468,12
28469,2
28470,1
28471,8
28472,9
28473,8
28474,2
28475,8
28476,3
28477,7
28478,9
28479,1
28480,10
28481,12
28482,10
28483,12
28484,4
28485,11
28486,4
28487,8
28488,9
28489,11
28490,3
28491,11
28492,9
28493,5
28494,2
28495,4
28496,4
28497,1
28498,1
28499,3
28500,9
28501,11
28502,2
28503,1
28504,4
28505,12
28506,9
28507,10
28508,4
28509,6
28510,3
28511,7
28512,12
28513,1
28514,3
28515,6
28516,3
28517,8
28518,11
28519,10
28520,12
28521,11
28522,4
28523,12
28524,4
28525,7
28526,5
28527,5
28528,5
28529,5
28530,9
28531,8
28532,9
28533,11
28534,5
28535,3
28536,5
28537,8
28538,1
28539,5
28540,1
28541,6
28542,10
28543,12
28544,5
28545,11
28546,7
28547,5
28548,2
28549,11
28550,6
28551,7
28552,5
28553,9
28554,8
28555,12
28556,6
28557,8
28558,2
28559,8
28560,6
28561,12
28562,1
28563,12
28564,10
28565,6
28566,12
28567,8
28568,5
28569,8
28570,5
28571,2
28572,6
28573,12
28574,8
28575,12
28576,2
28577,5
28578,4
28579,10
28580,11
28581,1
28582,11
28583,6
28584,12
28585,7
28586,1
28587,4
28588,12
28589,9
28590,3
28591,11
28592,9
28593,12
28594,7
28595,9
28596,8
28597,9
28598,8
28599,5
28600,7
28601,8
28602,4
28603,10
28604,3
28605,5
28606,9
28607,3
28608,6
28609,4
28610,8
28611,7
28612,1
28613,12
28614,8
28615,12
28616,1
28617,10
28618,7
28619,6
28620,3
28621,1
28622,10
28623,6
28624,7
28625,5
28626,1
28627,2
28628,12
28629,6
28630,3
28631,9
28632,10
28633,3
28634,11
28635,1
28636,2
28637,8
28638,11
28639,9
28640,11
28641,10
28642,6
28643,6
28644,12
28645,11
28646,9
28647,8
28648,10
28649,1
28650,7
28651,12
28652,6
28653,9
28654,2
28655,8
28656,5
28657,10
28658,6
28659,12
28660,4
28661,6
28662,11
28663,8
28664,1
28665,11
28666,4
28667,3
28668,10
28669,9
28670,5
28671,11
28672,8
28673,8
28674,8
28675,5
28676,4
28677,4
28678,6
28679,8
28680,5
28681,3
28682,5
28683,9
28684,8
28685,8
28686,4
28687,10
28688,10
28689,2
28690,8
28691,8
28692,3
28693,8
28694,10
28695,7
28696,11
28697,6
28698,8
28699,6
28700,10
28701,12
28702,12
28703,4
28704,4
28705,1
28706,1
28707,9
28708,8
28709,4
28710,8
28711,6
28712,8
28713,3
28714,9
28715,6
28716,12
28717,1
28718,12
28719,4
28720,9
28721,7
28722,8
28723,6
28724,12
28725,5
28726,11
28727,4
28728,12
28729,7
28730,11
28731,5
28732,6
28733,11
28734,12
28735,8
28736,10
28737,9
28738,8
28739,9
28740,6
